Academic Year,TAP College Code,Federal School Code,TAP College Name,TAP Sector Group,Scholarship Headcount,Scholarship FTE,Scholarship Dollars
2009,2147,2877,ROCKLAND COMMUNITY COLLEGE,4-SUNY CC,21,16.88,"$72,109.85 "
2009,2144,2812,TROCAIRE COLLEGE,5-INDEPENDENT,21,15.92,"$36,709.34 "
2009,1401,8611,CUNY HOSTOS CC,2-CUNY CC,20,14,"$20,773.04 "
2009,5216,2693,CUNY JOHN JAY COLLEGE GRAD,1-CUNY SR,20,14.25,"$51,672.97 "
2009,7830,11031,TECHNICAL CAREER INSTITUTES,6-BUS. DEGREE,20,13.17,"$36,939.51 "
2009,7518,4799,MONROE COLLEGE,6-BUS. DEGREE,20,20.42,"$67,238.79 "
2009,575,2790,NYACK COLLEGE,5-INDEPENDENT,19,16.42,"$31,780.00 "
2009,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,19,13.5,"$90,510.86 "
2009,2036,6787,CLINTON COMMUNITY COLLEGE,4-SUNY CC,19,18,"$44,058.32 "
2009,2240,2867,FULTON MONTGOMERY COMM COLLEGE,4-SUNY CC,18,14.17,"$25,620.18 "
2009,6018,4799,MONROE COLLEGE,6-BUS. DEGREE,18,22,"$68,173.19 "
2009,5325,2810,THE SAGE COLLEGES,5-INDEPENDENT,17,8.92,"$204,001.87 "
2009,2254,4788,HERKIMER COMMUNITY COLLEGE,4-SUNY CC,17,13.38,"$13,956.70 "
2009,2235,2665,VAUGHN COLL AERONAUTICS TECH,5-INDEPENDENT,17,13.5,"$17,222.64 "
2009,5060,2785,NEW YORK UNIVERSITY GRAD,5-INDEPENDENT,16,11.67,"$126,568.91 "
2009,999,2834,EXCELSIOR COLLEGE,5-INDEPENDENT,16,7.83,"$12,796.85 "
2009,3015,2856,SUNY COBLESKILL,3-SUNY SO,16,12.5,"$33,284.76 "
2009,5730,2805,ROBERTS WESLEYAN COLLEGE-GRAD,5-INDEPENDENT,16,12.71,"$258,397.16 "
2009,2243,6785,SCHENECTADY COUNTY COMM COLLEGE,4-SUNY CC,15,10.58,"$14,682.78 "
2009,447,2769,MARYMOUNT MANHATTAN COLLEGE,5-INDEPENDENT,15,13,"$14,145.10 "
2009,6010,2855,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,15,12.25,"$24,633.77 "
2009,2230,2880,ULSTER COMMUNITY COLLEGE,4-SUNY CC,14,12.29,"$11,618.40 "
2009,6140,2795,PAUL SMITHS COLLEGE,5-INDEPENDENT,14,14,"$28,368.40 "
2009,1045,2900,WEBB INST OF NAVAL ARCH.,5-INDEPENDENT,13,13,"$7,350.00 "
2009,1016,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,13,13,"$13,520.00 "
2009,6731,7394,BERKELEY COLLEGE,6-BUS. DEGREE,13,7.17,"$30,676.44 "
2009,2045,7304,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,13,9.5,"$23,347.55 "
2009,2040,2709,CONCORDIA COLLEGE,5-INDEPENDENT,13,12.75,"$123,583.40 "
2009,2038,6789,COLUMBIA-GREENE COMMUNITY COLLEGE,4-SUNY CC,13,10.5,"$19,503.96 "
2009,5775,2808,DAEMEN COLLEGE GRAD,5-INDEPENDENT,13,7.17,"$134,052.60 "
2009,5395,2690,CUNY QUEENS COLLEGE GRAD,1-CUNY SR,12,5.17,"$17,259.70 "
2009,2178,7466,LAB INST OF MERCHANDISING,6-BUS. DEGREE,12,12,"$45,939.00 "
2009,7732,2678,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,12,10.25,"$37,645.47 "
2009,5645,7273,CUNY  BARUCH COLL GRAD,1-CUNY SR,12,8.08,"$36,271.40 "
2009,7833,7329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,11,9,"$36,127.70 "
2009,7734,2678,BRYANT & STRATTON ROCHESTER,6-BUS. DEGREE,11,9.13,"$36,108.23 "
2009,7730,2678,BRYANT & STRATTON ALBANY,6-BUS. DEGREE,11,11,"$47,998.45 "
2009,5403,2751,LONG ISLAND UNIVERSITY,5-INDEPENDENT,10,7,"$32,295.12 "
2009,2083,2735,HILBERT COLLEGE,5-INDEPENDENT,10,9,"$16,893.75 "
2009,171,2707,COLUMBIA UNIV,5-INDEPENDENT,10,8.5,"$32,798.15 "
2009,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,4-SUNY CC,9,7.08,"$15,268.30 "
2009,6315,10727,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,9,7.42,"$11,321.89 "
2009,6020,2857,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,9,8,"$30,234.15 "
2009,5625,2842,SUC BUFFALO,3-SUNY SO,9,3.92,"$18,675.62 "
2009,5390,2835,SUNY AT ALBANY GRAD,3-SUNY SO,8,4.63,"$22,690.24 "
2009,5132,2837,SUNY BUFFALO,3-SUNY SO,8,7.25,"$35,489.47 "
2009,2075,12561,FIVE TOWNS COLLEGE,6-BUS. DEGREE,8,7.5,"$22,785.50 "
2009,6030,2859,MORRISVILLE STATE COLLEGE,3-SUNY SO,8,6.5,"$8,956.17 "
2009,2050,2713,DOMINICAN COLLEGE OF BLAUVELT,5-INDEPENDENT,8,6.5,"$22,100.00 "
2009,5799,2834,EXCELSIOR COLLEGE GRAD,5-INDEPENDENT,8,3.29,"$61,666.24 "
2009,5680,10286,SUC EMPIRE STATE COLLEGE,3-SUNY SO,8,3.63,"$17,442.27 "
2009,5450,2836,SUNY BINGHAMTON(GRAD),3-SUNY SO,7,5.13,"$38,465.01 "
2009,2225,2879,SULLIVAN COMMUNITY COLLEGE,4-SUNY CC,7,6.25,"$15,812.56 "
2009,7736,2678,BRYANT & STRATTON SYRACUSE,6-BUS. DEGREE,7,5.5,"$11,787.20 "
2009,7725,30955,ASA INSTITUTE OF BUSINESS,6-BUS. DEGREE,7,5,"$14,675.75 "
2009,5955,2825,ST JOSEPHS COLLEGE,5-INDEPENDENT,7,3.58,"$87,957.00 "
2009,5725,2778,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,7,3.5,"$102,912.54 "
2009,5695,11678,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,7,3.25,"$61,545.65 "
2009,5465,2707,COLUMBIA UNIV BUSIESS GRAD,5-INDEPENDENT,6,6.5,"$31,818.15 "
2009,5400,2841,SUC BROCKPORT GRAD,3-SUNY SO,6,4.13,"$17,617.13 "
2009,5320,2806,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,6,4,"$19,680.30 "
2009,2265,21691,DAVIS COLLEGE,5-INDEPENDENT,6,5.5,"$12,782.65 "
2009,7826,17163,ART INSTITUTE OF NEW YORK CITY,6-BUS. DEGREE,6,3.67,"$14,496.32 "
2009,7030,8556,BERKELEY COLLEGE,6-BUS. DEGREE,6,5,"$34,086.02 "
2009,5620,4765,CUNY GRAD SCH AND UNIV CENTER,1-CUNY SR,6,3.54,"$77,707.18 "
2009,5420,2848,SUC OSWEGO,3-SUNY SO,5,3,"$14,470.42 "
2009,5270,2689,CUNY HUNTER COLLEGE GRAD,1-CUNY SR,5,4.04,"$13,032.69 "
2009,5215,2688,CUNY CITY COLLEGE GRAD,1-CUNY SR,5,2.21,"$7,629.55 "
2009,5115,2772,MERCY COLLEGE-GRAD,5-INDEPENDENT,5,3.67,"$34,889.41 "
2009,5021,3979,COLUMBIA U TEACHERS COL GRAD,5-INDEPENDENT,5,4.75,"$80,031.06 "
2009,5000,2666,ADELPHI UNIVERSITY,5-INDEPENDENT,5,4.13,"$64,649.05 "
2009,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,3-SUNY SO,5,4.5,"$10,832.65 "
2009,2188,2896,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,4,"$15,991.15 "
2009,190,6445,CROUSE HOSPITAL,5-INDEPENDENT,5,3.88,"$4,310.66 "
2009,7895,7405,WOOD TOBE-COBURN SCHOOL,6-BUS. DEGREE,5,4.5,"$18,399.50 "
2009,2158,2896,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,4,"$6,882.55 "
2009,7837,107329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,5,3,"$14,088.35 "
2009,890,2840,SUNY UPSTATE MEDICAL UNIV,3-SUNY SO,5,4.5,"$7,375.10 "
2009,7480,8495,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,5,4.92,"$18,194.09 "
2009,7124,5208,COLL WESTCHESTER 2YR,6-BUS. DEGREE,5,5.5,"$14,308.00 "
2009,7031,7394,BERKELEY COLLEGE,6-BUS. DEGREE,5,2.67,"$13,053.60 "
2009,5805,2777,MEDAILLE COLLEGE GRAD,5-INDEPENDENT,5,3.5,"$17,132.85 "
2009,1420,4765,CUNY GRAD SCH UNDERGRAD PROG,1-CUNY SR,5,2.13,"$6,512.10 "
2009,5565,2846,SUC NEW PALTZ,3-SUNY SO,5,3.13,"$74,858.36 "
2009,5480,2677,BROOKLYN LAW SCHOOL,5-INDEPENDENT,4,5,"$24,475.50 "
2009,5415,2821,ST JOHN FISHER COLLEGE-GRADUATE,5-INDEPENDENT,4,2.67,"$48,301.32 "
2009,5240,2707,COLUMBIA UNIV  INTL AFFAIRS GRAD,5-INDEPENDENT,4,2.25,"$11,013.96 "
2009,1099,9769,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,4,2,"$3,672.55 "
2009,5120,2882,SYRACUSE UNIVERSITY GRAD,5-INDEPENDENT,4,1.88,"$9,178.28 "
2009,5045,2765,MARIST COLLEGE GRAD,5-INDEPENDENT,4,2.38,"$11,725.75 "
2009,2320,21700,SWEDISH INSTITUTE,6-BUS. DEGREE,4,2.5,"$14,268.56 "
2009,7262,20757,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,4,3.5,"$14,930.30 "
2009,6735,7421,BERKELEY COLLEGE,6-BUS. DEGREE,4,2,"$23,645.76 "
2009,765,6467,ST JOSEPH HOSP SCH NURS SYRACUSE,5-INDEPENDENT,4,4,"$4,240.00 "
2009,5605,2843,SUC CORTLAND,3-SUNY SO,4,2.63,"$11,427.44 "
2009,340,2742,JUILLIARD SCHOOL,5-INDEPENDENT,4,4,"$2,720.00 "
2009,5310,2791,PACE UNIVERSITY GRAD,5-INDEPENDENT,3,1,"$16,330.17 "
2009,5271,7022,CUNY HERBERT H LEHMAN GRAD,1-CUNY SR,3,2,"$9,890.10 "
2009,5235,2705,COLLEGE OF SAINT ROSE GRAD,5-INDEPENDENT,3,2.25,"$8,796.55 "
2009,5205,2687,CUNY BROOKLYN COLLEGE GRAD,1-CUNY SR,3,1.38,"$6,730.75 "
2009,5110,2823,ST JOHNS UNIVERSITY - GRAD,5-INDEPENDENT,3,2.13,"$10,402.08 "
2009,5020,2707,COLUMBIA U GRADUATE PROGRAMS,5-INDEPENDENT,3,2.5,"$12,237.75 "
2009,5011,2667,DOWLING COLLEGE,5-INDEPENDENT,3,1.75,"$7,278.87 "
2009,7863,21634,NEW YORK CAREER INSTITUTE,6-BUS. DEGREE,3,3,"$21,893.19 "
2009,7845,4811,EVEREST INSTITUTE,6-BUS. DEGREE,3,1.67,"$8,158.50 "
2009,7839,7329,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,3,2,"$9,790.20 "
2009,45,6438,PHILLIPS BETH ISRAEL SCH.NURSING,5-INDEPENDENT,3,1.5,"$1,985.00 "
2009,7481,8495,JAMESTOWN BUSINESS COLLEGE,5-INDEPENDENT,3,3.33,"$10,927.80 "
2009,2093,2763,MARIA COLLEGE-REGULAR DAY,5-INDEPENDENT,3,1.63,"$5,727.71 "
2009,6262,20757,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,3,3,"$13,090.36 "
2009,5820,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,5-INDEPENDENT,3,1.75,"$8,566.41 "
2009,1650,5064,ST JAMES MERCY HOSP SCH XRAY TECH,8-OTHER,3,2.5,"$2,945.40 "
2009,5455,2782,NEW YORK INST TECH,5-INDEPENDENT,2,2.25,"$11,013.97 "
2009,710,6461,ST ELIZABETH COLG OF NURSING,5-INDEPENDENT,2,2,$980.00 
2009,5396,2690,CUNY QUEENS COLLEGE LAW SCHOOL,1-CUNY SR,2,2,"$4,900.69 "
2009,5345,10142,TOURO COLLEGE,5-INDEPENDENT,2,0.5,"$2,447.54 "
2009,5220,2699,CLARKSON UNIVERSITY- GRAD,5-INDEPENDENT,2,1.5,"$6,855.10 "
2009,5140,2894,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,2,1.79,"$24,995.00 "
2009,5070,2796,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,2,1.25,"$6,118.88 "
2009,5017,12277,NEW YORK CHIROPRACTIC COLLEGE,5-INDEPENDENT,2,1,"$4,895.10 "
2009,2315,10727,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,2,1.5,"$12,128.54 "
2009,2262,13029,BORICUA COLLEGE,5-INDEPENDENT,2,2,"$1,960.00 "
2009,2122,2782,NEW YORK INST TECH ELLIS ONLINE,5-INDEPENDENT,2,2,"$9,790.20 "
2009,410,2759,MANHATTAN SCHOOL OF MUSIC,5-INDEPENDENT,2,2,$980.00 
2009,7264,20757,BRIARCLIFFE COLLEGE-PATCHOGUE,6-BUS. DEGREE,2,2,"$9,790.20 "
2009,7035,7421,BERKELEY COLLEGE,6-BUS. DEGREE,2,1.67,"$8,158.50 "
2009,840,9248,SAMARITAN HOSP NURSING,5-INDEPENDENT,2,0.92,"$2,284.79 "
2009,5915,20754,KELLER GRAD SCHOOL OF MANAGEMENT,6-BUS. DEGREE,2,1.5,"$7,342.65 "
2009,355,40953,THE KING'S COLLEGE,5-INDEPENDENT,2,2,$980.00 
2009,762,2825,ST JOSEPHS COLLEGE - WEEKEND,5-INDEPENDENT,2,1.33,"$25,386.90 "
2009,5635,2760,MANHATTANVILLE COLLEGE,5-INDEPENDENT,2,1,"$4,945.05 "
2009,1653,5066,FAXSTON ST LUKES SCHOOL RAD TECH,8-OTHER,2,2,$931.00 
2009,5610,2849,SUNY PLATTSBURGH GRAD,3-SUNY SO,2,1.5,"$6,574.10 "
2009,5590,2847,SUC ONEONTA,3-SUNY SO,2,1.5,"$4,041.82 "
2009,5490,2707,COLUMBIA UNIV JOURNALISM GRAD,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5475,2887,ALBANY MEDICAL COLLEGE,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5470,2886,ALBANY LAW SCHOOL,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5460,2853,SUNY MARITIME COLLEGE,3-SUNY SO,1,1,"$4,895.10 "
2009,5431,2838,SUNY STONY BROOK,3-SUNY SO,1,1,"$4,895.10 "
2009,166,2707,COLUMBIA UNIV NURSING PROG,5-INDEPENDENT,1,0.25,$122.50 
2009,5385,2823,ST JOHNS UNIVERSITY LAW SCHOOL,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5355,2704,COLL OF NEW ROCHELLE GRAD,5-INDEPENDENT,1,0.5,"$14,630.00 "
2009,5330,2832,ST THOMAS AQUINAS COLLEGE-GRAD,5-INDEPENDENT,1,1,"$4,995.00 "
2009,5275,2739,ITHACA COLLEGE,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5268,2732,HOFSTRA UNIVERSITY,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,1075,7465,AMERICAN ACAD OF DRAMATIC ARTS,6-BUS. DEGREE,1,1,$441.00 
2009,5210,2681,CANISIUS COLLEGE GRAD,5-INDEPENDENT,1,0.5,"$1,374.80 "
2009,5200,2668,ALFRED UNIVERSITY GRAD,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5133,2837,SUNY BUFFALO,3-SUNY SO,1,1,"$4,895.10 "
2009,5105,2772,MERCY COLLEGE GRAD,5-INDEPENDENT,1,0.63,"$3,059.44 "
2009,5100,2817,ST BONAVENTURE UNIVERSITY GRAD,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5080,2803,RENSSELAER POLYTECHNIC INST,5-INDEPENDENT,1,0.63,"$3,059.43 "
2009,5075,2790,NYACK COLLEGE,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5042,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,1,0.67,"$3,263.40 "
2009,5040,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5035,2711,CORNELL UNIV.-JOHNSON GRAD SCHOOL,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5030,2711,CORNELL UNIVERSITY GRAD,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,55,21068,BRAMSON ORT COLLEGE,5-INDEPENDENT,1,0.5,"$5,316.50 "
2009,2310,34044,GAMLA COLLEGE,5-INDEPENDENT,1,0.5,$625.00 
2009,2300,2772,MERCY COLLEGE,5-INDEPENDENT,1,0.75,$367.50 
2009,210,6448,THE BELANGER SCHOOL OF NURSING,5-INDEPENDENT,1,0.5,$220.50 
2009,2270,25994,NEW YORK COLL OF HEALTH PROFESSIO,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,455,12203,ALBANY MEMORIAL HOSP SCHOOL NURS,5-INDEPENDENT,1,0.54,"$2,651.68 "
2009,7977,7401,MANDL SCHOOL,6-BUS. DEGREE,1,0.5,"$2,447.55 "
2009,7952,10813,AMERICAN ACADEMY MCALLISTER INST.,6-BUS. DEGREE,1,1,$490.00 
2009,7941,20937,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,1,"$16,856.00 "
2009,7870,9077,UTICA SCHOOL OF COMMERCE,6-BUS. DEGREE,1,0.5,$220.50 
2009,7720,25729,BUSINESS INFORMATICS,6-BUS. DEGREE,1,0.33,"$1,631.70 "
2009,7718,4799,MONROE COLLEGE,6-BUS. DEGREE,1,0.5,"$2,447.55 "
2009,7699,12358,PLAZA COLLEGE-2YR,6-BUS. DEGREE,1,1,"$1,250.00 "
2009,7690,9003,OLEAN BUSINESS INST,6-BUS. DEGREE,1,1,"$1,470.00 "
2009,7510,22195,EMPIRE EDUCATION CORPORATION,6-BUS. DEGREE,1,0.5,"$2,447.55 "
2009,7045,10837,SIMMONS INSTITUTE FUNERAL SERVICE,6-BUS. DEGREE,1,1,$490.00 
2009,6732,2678,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,1,1,$441.00 
2009,6698,12358,PLAZA COLLEGE- BA,6-BUS. DEGREE,1,1.5,$661.50 
2009,844,9248,SAMARITAN HOSPITAL NURSING,8-OTHER,1,0.58,"$2,855.47 "
2009,6045,7304,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,1,1,"$17,816.40 "
2009,5866,10142,TOURO COLLEGE,5-INDEPENDENT,1,1,"$4,895.10 "
2009,5815,30277,PACIFIC COLLEGE OF ORIENTAL MED,6-BUS. DEGREE,1,1,"$4,895.10 "
2009,5755,2748,LEMOYNE COLLEGE GRAD,5-INDEPENDENT,1,0.25,"$1,223.77 "
2009,5745,2671,BARD COLLEGE,5-INDEPENDENT,1,1,"$4,995.00 "
2009,5720,2712,D'YOUVILLE COLLEGE,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5685,2779,NAZARETH COLLEGE GRAD,5-INDEPENDENT,1,0.5,"$2,447.54 "
2009,1690,6461,ST ELIZABETH HOSP SCHOOL RAD TECH,8-OTHER,1,1,$490.00 
2009,5642,2737,IONA COLLEGE,5-INDEPENDENT,1,0.13,$611.89 
2009,1620,6435,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,1,$441.00 
2009,5600,38813,GRADUATE COLLEGE UNION UNIVERSITY,5-INDEPENDENT,1,1,"$4,995.00 "
2009,5580,2722,FORDHAM UNIVERSITY,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5575,2882,SYRACUSE UNIVERSITY LAW,5-INDEPENDENT,1,1,"$4,895.10 "
2009,745,6443,ST JOHN'S RIVERSIDE HOSPITAL,5-INDEPENDENT,1,0.5,$735.00 
2009,5555,2851,SUC ENV SCI&FORESTRY,3-SUNY SO,1,0.5,"$2,447.54 "
2009,5540,2840,SUNY UPSTATE MEDICAL UNIV. (GRAD),3-SUNY SO,1,1,"$4,895.10 "
2009,5533,2791,PACE UNIVERSITY SCHOOL OF LAW,5-INDEPENDENT,1,0.5,"$2,447.55 "
2009,5495,2707,COLUMBIA UNIV LAW GRAD,5-INDEPENDENT,1,1,"$4,895.10 "
