business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
78865,Unicorn Pan Asian Restaurant,191 Pine St,San Francisco,CA,94111,,,,,78865_20171023,10/23/17 0:00,70,Routine - Unscheduled,78865_20171023_103120,Moderate risk food holding temperature,Moderate Risk
9745,Panda Express,1480 Fillmore St.,San Francisco,CA,94115,37.782808,-122.432577,"(37.782808, -122.432577)",,9745_20160722,7/22/16 0:00,96,Routine - Unscheduled,9745_20160722_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7744,SAFEWAY #759,625 MONTEREY Blvd,San Francisco,CA,94127,37.731523,-122.45005,"(37.731523, -122.45005)",14155582421,7744_20170914,9/14/17 0:00,,Complaint,7744_20170914_103147,Inadequate ventilation or lighting,Low Risk
13041,Coi,373 broadway St,San Francisco,CA,94133,37.798229,-122.40349,"(37.798229, -122.40349)",,13041_20160803,8/3/16 0:00,98,Routine - Unscheduled,13041_20160803_103157,Food safety certificate or food handler card not available,Low Risk
4678,ANDRE-BOUDIN BAKERIES,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,"(37.781139, -122.468635)",,4678_20171020,10/20/17 0:00,75,Routine - Unscheduled,4678_20171020_103118,Employee eating or smoking,Moderate Risk
2156,GOAT HILL PIZZA,300 CONNECTICUT St,San Francisco,CA,94107,37.762367,-122.397515,"(37.762367, -122.397515)",,2156_20150921,9/21/15 0:00,,Complaint,,,
75604,Rincon Latino,5080 Mission St,San Francisco,CA,94112,,,,,75604_20160809,8/9/16 0:00,82,Routine - Unscheduled,75604_20160809_103102,Unclean hands or improper use of gloves,High Risk
479,Ristorante Ideale,1309 Grant Ave,San Francisco,CA,94133,37.799003,-122.407274,"(37.799003, -122.407274)",,479_20160729,7/29/16 0:00,87,Routine - Unscheduled,479_20160729_103105,Improper cooling methods,High Risk
86539,Sababa,329 Kearny St,San Francisco,CA,94108,,,,,86539_20160810,8/10/16 0:00,90,Routine - Unscheduled,86539_20160810_103143,Inadequate warewashing facilities or equipment,Low Risk
86545,Yemen Cafe & Restaurant,1098 Sutter St,San Francisco,CA,94109,,,,14155448832,86545_20160520,5/20/16 0:00,76,Routine - Unscheduled,86545_20160520_103154,Unclean or degraded floors walls or ceilings,Low Risk
86765,Pho Delicious,1365 Stockton St,San Francisco,CA,94133,,,,,86765_20160728,7/28/16 0:00,78,Routine - Unscheduled,86765_20160728_103139,Improper food storage,Low Risk
70993,Subway Sanwich #56406,595 Buckingham Way Suit 587,San Francisco,CA,94132,,,,14155981866,70993_20160804,8/4/16 0:00,94,Routine - Unscheduled,70993_20160804_103157,Food safety certificate or food handler card not available,Low Risk
9358,Edgewood Children's Center,1801 Vicente St,San Francisco,CA,,37.739083,-122.485437,"(37.739083, -122.485437)",,9358_20160929,9/29/16 0:00,100,Routine - Unscheduled,,,
39398,Baby Blues BBQ San Francisco Inc,3149 Mission St,San Francisco,CA,94110,37.746953,-122.418954,"(37.746953, -122.418954)",,39398_20160923,9/23/16 0:00,90,Routine - Unscheduled,39398_20160923_103142,Unclean nonfood contact surfaces,Low Risk
13831,Focaccia Market Bakery,119 Sacramento St A,San Francisco,CA,94111,37.794543,-122.397037,"(37.794543, -122.397037)",,13831_20160808,8/8/16 0:00,77,Routine - Unscheduled,13831_20160808_103103,High risk food holding temperature,High Risk
74084,Miss Saigon LLC,100 06th St,San Francisco,CA,94103,,,,,74084_20141217,12/17/14 0:00,54,Routine - Unscheduled,74084_20141217_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
28206,Westfield Food Court Scullery,845 Market St Scullery (LL),San Francisco,CA,94103,37.784679,-122.407061,"(37.784679, -122.407061)",14155516776,28206_20160725,7/25/16 0:00,,Reinspection/Followup,,,
78328,Golden Wok,295 B Orizaba Ave,San Francisco,CA,94132,,,,14155588000,78328_20170720,7/20/17 0:00,,Complaint,78328_20170720_103133,Foods not protected from contamination,Moderate Risk
89640,The Bindery,1727 Haight St,San Francisco,CA,94117,,,,,89640_20171023,10/23/17 0:00,,New Ownership,,,
61285,Cocola,3251 20th Ave 186,San Francisco,CA,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155246238,61285_20160927,9/27/16 0:00,91,Routine - Unscheduled,61285_20160927_103154,Unclean or degraded floors walls or ceilings,Low Risk
3524,Golden Gate Bakery,1029 Grant Ave,San Francisco,CA,94133,37.796385,-122.406724,"(37.796385, -122.406724)",,3524_20160729,7/29/16 0:00,94,Routine - Unscheduled,3524_20160729_103134,Other moderate risk violation,Moderate Risk
6965,Hang Seng Meat Market,834 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6965_20160801,8/1/16 0:00,87,Routine - Unscheduled,6965_20160801_103129,Insufficient hot water or running water,Moderate Risk
39398,Baby Blues BBQ San Francisco Inc,3149 Mission St,San Francisco,CA,94110,37.746953,-122.418954,"(37.746953, -122.418954)",,39398_20160923,9/23/16 0:00,90,Routine - Unscheduled,39398_20160923_103154,Unclean or degraded floors walls or ceilings,Low Risk
7718,Mare Island,Pier 41,San Francisco,CA,94133,,,,,7718_20150429,4/29/15 0:00,100,Routine - Unscheduled,,,
3329,Lori's Diner,900 North Point St #J101,San Francisco,CA,94109,37.805427,-122.422854,"(37.805427, -122.422854)",,3329_20160810,8/10/16 0:00,92,Routine - Unscheduled,3329_20160810_103144,Unapproved or unmaintained equipment or utensils,Low Risk
81409,Taqueria La Iguana Azul,928 Geneva Ave,San Francisco,CA,94112,,,,14155582318,81409_20160727,7/27/16 0:00,89,Routine - Unscheduled,81409_20160727_103148,No thermometers or uncalibrated thermometers,Low Risk
87761,T & T Cafe,601 Broadway St,San Francisco,CA,94133,,,,,87761_20160616,6/16/16 0:00,86,Routine - Unscheduled,87761_20160616_103120,Moderate risk food holding temperature,Moderate Risk
64492,Whole Foods Market,690 Stanyan St.,San Francisco,CA,94117,37.769417,-122.453547,"(37.769417, -122.453547)",,64492_20171026,10/26/17 0:00,,Complaint,,,
71380,Curry Up Now,659 Valencia St,San Francisco,CA,94110,37.762265,-122.421586,"(37.762265, -122.421586)",14155827000,71380_20161018,10/18/16 0:00,88,Routine - Unscheduled,71380_20161018_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
65830,Bubba Gump Shrimp Co.,Pier 39  M210,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,65830_20160722,7/22/16 0:00,90,Routine - Unscheduled,65830_20160722_103142,Unclean nonfood contact surfaces,Low Risk
3816,Washington Bakery & Restaurant,733 Washington St,San Francisco,CA,94108,37.795174,-122.405845,"(37.795174, -122.405845)",,3816_20160811,8/11/16 0:00,,Reinspection/Followup,,,
77098,Un Cafecito,335 Jones St,San Francisco,CA,94102,,,,,77098_20160729,7/29/16 0:00,83,Routine - Unscheduled,77098_20160729_103161,Low risk vermin infestation,Low Risk
830,LOS PLANES DE RENDEROS,12 Persia Ave,San Francisco,CA,94112,37.723078,-122.435966,"(37.723078, -122.435966)",,830_20150730,7/30/15 0:00,84,Routine - Unscheduled,830_20150730_103148,No thermometers or uncalibrated thermometers,Low Risk
4754,New Russian Hill Market,1198 Pacific Ave,San Francisco,CA,94133,37.795951,-122.414986,"(37.795951, -122.414986)",,4754_20160725,7/25/16 0:00,86,Routine - Unscheduled,4754_20160725_103161,Low risk vermin infestation,Low Risk
3707,Zingari,501 Post St,San Francisco,CA,94102,37.787983,-122.410397,"(37.787983, -122.410397)",,3707_20161228,12/28/16 0:00,,Complaint,,,
65830,Bubba Gump Shrimp Co.,Pier 39  M210,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,65830_20160804,8/4/16 0:00,,Reinspection/Followup,,,
82996,Loews Regency San Francisco (Main Kitchen),222 Sansome St 2nd Floor,San Francisco,CA,94104,,,,,82996_20160726,7/26/16 0:00,84,Routine - Unscheduled,82996_20160726_103120,Moderate risk food holding temperature,Moderate Risk
86384,Atwater Tavern,295 Terry A Francois Blvd,San Francisco,CA,94158,,,,14155517153,86384_20160412,4/12/16 0:00,,New Construction,,,
3895,Cable Car Restaurant,1040 Columbus Ave,San Francisco,CA,94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,3895_20160729,7/29/16 0:00,78,Routine - Unscheduled,3895_20160729_103139,Improper food storage,Low Risk
795,Ben & Jerry's,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,795_20171025,10/25/17 0:00,96,Routine - Unscheduled,795_20171025_103138,Improper storage use or identification of toxic substances,Low Risk
66536,Cypress Grill,99 Harding Park Rd,San Francisco,CA,94132,37.723698,-122.495289,"(37.723698, -122.495289)",14155664690,66536_20171024,10/24/17 0:00,,Reinspection/Followup,,,
69387,Chabaa Thai Cuisine,420 Geary St,San Francisco,CA,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20151027,10/27/15 0:00,94,Routine - Unscheduled,69387_20151027_103133,Foods not protected from contamination,Moderate Risk
39396,New Regent Cafe,638 Pacific Ave,San Francisco,CA,94133,37.797008,-122.406313,"(37.797008, -122.406313)",,39396_20160927,9/27/16 0:00,78,Routine - Unscheduled,39396_20160927_103142,Unclean nonfood contact surfaces,Low Risk
67869,Yuubi Japanese Restaurant,501 BALBOA ST,San Francisco,CA,94118,37.777157,-122.464045,"(37.777157, -122.464045)",,67869_20150908,9/8/15 0:00,90,Routine - Unscheduled,67869_20150908_103120,Moderate risk food holding temperature,Moderate Risk
7589,UPTOWN MARKET,684 LARKIN St,San Francisco,CA,94109,37.784085,-122.417613,"(37.784085, -122.417613)",,7589_20150408,4/8/15 0:00,,Non-inspection site visit,,,
87714,Black Cat,400 Eddy St,San Francisco,CA,94109,,,,14155351999,87714_20160707,7/7/16 0:00,,New Construction,,,
81610,Farina Food Service,704 Valencia St,San Francisco,CA,94110,,,,14155561900,81610_20150413,4/13/15 0:00,,New Ownership,,,
4729,Paradise Coffee & Donut,453 O'Farrell St,San Francisco,CA,94102,37.785846,-122.412207,"(37.785846, -122.412207)",,4729_20161103,11/3/16 0:00,,Reinspection/Followup,,,
58611,North Beach Pizza,1462 Grant Ave,San Francisco,CA,94133,37.800428,-122.407517,"(37.800428, -122.407517)",,58611_20160926,9/26/16 0:00,87,Routine - Unscheduled,58611_20160926_103107,Improper reheating of food,High Risk
13831,Focaccia Market Bakery,119 Sacramento St A,San Francisco,CA,94111,37.794543,-122.397037,"(37.794543, -122.397037)",,13831_20160808,8/8/16 0:00,77,Routine - Unscheduled,13831_20160808_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
1813,Cesario,601 Sutter St,San Francisco,CA,94102,37.788943,-122.410517,"(37.788943, -122.410517)",,1813_20160727,7/27/16 0:00,85,Routine - Unscheduled,1813_20160727_103142,Unclean nonfood contact surfaces,Low Risk
4425,STARBUCKS COFFEE,1298 HOWARD St,San Francisco,CA,94103,37.775314,-122.412819,"(37.775314, -122.412819)",14155567385,4425_20161107,11/7/16 0:00,,Complaint,,,
78196,Javalenica Cafe,920 Valencia St,San Francisco,CA,94110,,,,14155822321,78196_20160120,1/20/16 0:00,82,Routine - Unscheduled,78196_20160120_103120,Moderate risk food holding temperature,Moderate Risk
70365,The Chapel,777 Valencia St,San Francisco,CA,94110,,,,14150861354,70365_20160804,8/4/16 0:00,86,Routine - Unscheduled,70365_20160804_103131,Moderate risk vermin infestation,Moderate Risk
87541,Bellota,888 Brannan St 110,San Francisco,CA,94103,,,,14155862693,87541_20160525,5/25/16 0:00,,New Construction,,,
3838,CAFE PICARO,3120 16th St,San Francisco,CA,94103,37.764908,-122.422442,"(37.764908, -122.422442)",14155434089,3838_20160805,8/5/16 0:00,72,Routine - Unscheduled,3838_20160805_103133,Foods not protected from contamination,Moderate Risk
4465,Freddie's Sandwiches,300 Francisco St,San Francisco,CA,94133,37.805128,-122.410284,"(37.805128, -122.410284)",,4465_20160727,7/27/16 0:00,92,Routine - Unscheduled,4465_20160727_103138,Improper storage use or identification of toxic substances,Low Risk
1047,PORK STORE CAFE,1451 HAIGHT St,San Francisco,CA,94117,37.770063,-122.446247,"(37.770063, -122.446247)",14155866981,1047_20160726,7/26/16 0:00,,Reinspection/Followup,,,
2869,Holiday Inn ExpressHotel - Pantry Kitchen,550 North Point St,San Francisco,CA,94133,37.806288,-122.416244,"(37.806288, -122.416244)",,2869_20171020,10/20/17 0:00,94,Routine - Unscheduled,2869_20171020_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
28206,Westfield Food Court Scullery,845 Market St Scullery (LL),San Francisco,CA,94103,37.784679,-122.407061,"(37.784679, -122.407061)",14155516776,28206_20150701,7/1/15 0:00,80,Routine - Unscheduled,28206_20150701_103102,Unclean hands or improper use of gloves,High Risk
68961,Pupuseria & Restaurante Panchitas,4901 Mission Street,San Francisco,CA,94112,37.719932,-122.438395,"(37.719932, -122.438395)",,68961_20160726,7/26/16 0:00,,Reinspection/Followup,,,
5884,Gordon J Lau Elementary School,950 Clay St,San Francisco,CA,94108,37.794008,-122.408734,"(37.794008, -122.408734)",,5884_20160906,9/6/16 0:00,100,Routine - Unscheduled,,,
67067,Tupelo,1337 Grant Ave,San Francisco,CA,94133,37.799293,-122.407334,"(37.799293, -122.407334)",,67067_20160729,7/29/16 0:00,73,Routine - Unscheduled,67067_20160729_103131,Moderate risk vermin infestation,Moderate Risk
6500,CHRISTA MARKET,1926 BRODERICK St,San Francisco,CA,94115,37.788638,-122.442217,"(37.788638, -122.442217)",,6500_20160803,8/3/16 0:00,92,Routine - Unscheduled,6500_20160803_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
32200,El Gran Taco Loco,3306 MISSION St,San Francisco,CA,94110,37.743767,-122.421158,"(37.743767, -122.421158)",,32200_20150924,9/24/15 0:00,90,Routine - Unscheduled,32200_20150924_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71174,Old Jerusalem Restaurant Inc,2976 MISSION St,San Francisco,CA,94110,37.749337,-122.418205,"(37.749337, -122.418205)",14155645958,71174_20160927,9/27/16 0:00,89,Routine - Unscheduled,71174_20160927_103105,Improper cooling methods,High Risk
6564,HWA LEI MARKET,2970 A 16th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155861618,6564_20160801,8/1/16 0:00,,Reinspection/Followup,,,
8251,Hog Island Oyster Co,1 Ferry Building #11A,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8251_20150923,9/23/15 0:00,,Complaint,,,
8251,Hog Island Oyster Co,1 Ferry Building #11A,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8251_20150213,2/13/15 0:00,100,Routine - Unscheduled,,,
68131,Radio Africa & Kitchen,4800 03rd St,San Francisco,CA,94124,37.734652,-122.390872,"(37.734652, -122.390872)",,68131_20171023,10/23/17 0:00,,Reinspection/Followup,,,
8821,Williams-Sonoma,340 Post St,San Francisco,CA,94108,37.788438,-122.407414,"(37.788438, -122.407414)",,8821_20150622,6/22/15 0:00,,New Construction,,,
8823,Miette,1 Ferry Building Shop 10,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8823_20150323,3/23/15 0:00,100,Routine - Unscheduled,,,
1922,Allstar Donuts,901 Clement St,San Francisco,CA,94118,37.782694,-122.468969,"(37.782694, -122.468969)",,1922_20171024,10/24/17 0:00,76,Routine - Unscheduled,1922_20171024_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
8882,Imperial Tea Court,1 Ferry Building #27,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,8882_20151006,10/6/15 0:00,,Non-inspection site visit,,,
92446,The Salzburg,663 Union St,San Francisco,CA,94133,,,,,92446_20170928,9/28/17 0:00,,New Construction,,,
77789,Bartlett Hall,242 O'Farrell St,San Francisco,CA,94102,,,,,77789_20150406,4/6/15 0:00,100,Routine - Unscheduled,,,
286,PUNJAB KABAB HOUSE,101 EDDY St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",,286_20161102,11/2/16 0:00,82,Routine - Unscheduled,286_20161102_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
9163,WRAPS TO GO,101 SPEAR STREET #A-14,San Francisco,CA,94105,37.792577,-122.393992,"(37.792577, -122.393992)",,9163_20150121,1/21/15 0:00,,Reinspection/Followup,,,
9183,GOLD CORNER CAFE,2723 OAKDALE AVENUE,San Francisco,CA,94124,37.742012,-122.403523,"(37.742012, -122.403523)",,9183_20150511,5/11/15 0:00,,Reinspection/Followup,,,
38428,Holiday Inn (Restaurant & Bar),50 08th St,San Francisco,CA,94103,37.777937,-122.413809,"(37.777937, -122.413809)",,38428_20171023,10/23/17 0:00,88,Routine - Unscheduled,38428_20171023_103120,Moderate risk food holding temperature,Moderate Risk
69512,Elephant Sushi,1916 Hyde St,San Francisco,CA,94109,37.79861,-122.418867,"(37.79861, -122.418867)",,69512_20160727,7/27/16 0:00,61,Routine - Unscheduled,69512_20160727_103142,Unclean nonfood contact surfaces,Low Risk
90917,Intercontinental Mark Hopkins,999 California St B1 California Level,San Francisco,CA,94108,,,,,90917_20170613,6/13/17 0:00,,New Ownership,90917_20170613_103143,Inadequate warewashing facilities or equipment,Low Risk
26146,Macy's Cellar,170 O'Farrell St Basement,San Francisco,CA,94102,37.786548,-122.407313,"(37.786548, -122.407313)",,26146_20161107,11/7/16 0:00,100,Routine - Unscheduled,,,
9248,Belly Good Cafe & Crepes,1737 Post St. #393,San Francisco,CA,94115,37.785457,-122.430317,"(37.785457, -122.430317)",,9248_20150331,3/31/15 0:00,,Reinspection/Followup,,,
9273,Taqueria Mana,439 Stockton St,San Francisco,CA,94108,37.790043,-122.407104,"(37.790043, -122.407104)",,9273_20150910,9/10/15 0:00,,Reinspection/Followup,,,
3285,Wing Lum Cafe,1150 Polk St,San Francisco,CA,94109,37.787438,-122.419952,"(37.787438, -122.419952)",,3285_20160324,3/24/16 0:00,81,Routine - Unscheduled,3285_20160324_103148,No thermometers or uncalibrated thermometers,Low Risk
75604,Rincon Latino,5080 Mission St,San Francisco,CA,94112,,,,,75604_20160809,8/9/16 0:00,82,Routine - Unscheduled,75604_20160809_103132,Improper thawing methods,Moderate Risk
87202,Hot Dog Bills,599 Skyline Blvd #2 Driving Range,San Francisco,CA,94132,,,,14150874301,87202_20160408,4/8/16 0:00,96,Routine - Unscheduled,,,
61136,Lou's Cafe,5017 Geary Blvd,San Francisco,CA,94118,37.780543,-122.473129,"(37.780543, -122.473129)",,61136_20160725,7/25/16 0:00,81,Routine - Unscheduled,61136_20160725_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3267,The Olive Garden Italian,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155666770,3267_20160719,7/19/16 0:00,96,Routine - Unscheduled,3267_20160719_103156,Permit license or inspection report not posted,Low Risk
70365,The Chapel,777 Valencia St,San Francisco,CA,94110,,,,14150861354,70365_20160804,8/4/16 0:00,86,Routine - Unscheduled,70365_20160804_103144,Unapproved or unmaintained equipment or utensils,Low Risk
393,SUPER STAR RESTAURANT,4919 MISSION St B,San Francisco,CA,94112,37.719692,-122.438575,"(37.719692, -122.438575)",,393_20160809,8/9/16 0:00,,Reinspection/Followup,,,
